"","RT","RT_bl","RT_tot","acc_bl","acc_tot","answer_debrief_1","answer_debrief_2","answer_debrief_3","answer_debrief_4","background","bidi","blink_onset","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_end_loop","count_end_seq","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_inline_script","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","eye_threshold_length","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_end_loop","time_end_seq","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_inline_script","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","tracker_dev","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter","correcteeg"
"11",919.87189999962,12606.5448999997,12606.5448999997,5,5,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,10,10,NA,NA,NA,NA,0,0,0,NA,10,0,10,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",10,0,10,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,11,11,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",2,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,339996.4935,342701.78,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,339996.5078,309369.6163,339996.444,"New experiment",19,"[0]","dist_present",56,36,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",5,"NR","in",1
"12",894.125400000135,13500.6702999998,13500.6702999998,5,5,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,11,11,NA,NA,NA,NA,0,0,0,NA,11,0,11,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","3","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",11,0,11,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,12,12,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'hori']","yes",109,"diamond","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",1,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,342733.6512,345709.691,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,342733.6657,309369.6163,342733.6019,"New experiment",19,"[0]","dist_present",56,24,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",2,"NR","in",1
"13",1373.36379999988,14874.0340999997,14874.0340999997,5,5,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,12,12,NA,NA,NA,NA,0,0,0,NA,12,0,12,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",12,0,12,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,13,13,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",4,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,345740.2474,349117.8384,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,345740.2616,309369.6163,345740.1984,"New experiment",19,"[0]","dist_present",56,56,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp","Right",NA,NA,NA,NA,NA,"practice",1,"NR","in",0
"14",1444.641,16318.6750999997,16318.6750999997,6,6,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,13,13,NA,NA,NA,NA,0,0,0,NA,13,0,13,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",13,0,13,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,14,14,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",1,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,349148.468,352621.7208,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,349148.4824,309369.6163,349148.4196,"New experiment",19,"[0]","dist_present",56,26,"yes","yes",1680,NA,NA,NA,NA,"NR","R","lp",NA,NA,NA,NA,NA,NA,"practice",4,"NR","in",0
"15",1742.64549999998,18061.3205999997,18061.3205999997,7,7,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,14,14,NA,NA,NA,NA,0,0,0,NA,14,0,14,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",14,0,14,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,15,15,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'vert', 'hori']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,352652.0449,356253.7627,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,352652.0593,309369.6163,352651.9951,"New experiment",19,"[0]","dist_present",56,16,"yes","yes",1680,NA,NA,NA,NA,"NR","R","lp","Right",NA,NA,NA,NA,NA,"practice",1,"NR","in",1
"16",2000.59000000008,20061.9105999998,20061.9105999998,7,7,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,15,15,NA,NA,NA,NA,0,0,0,NA,15,0,15,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","0","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",15,0,15,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,16,16,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",6,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,356284.2823,360006.4363,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,356284.2968,309369.6163,356284.2337,"New experiment",19,"[0]","dist_present",56,71,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,"Right",NA,"Right",NA,NA,"practice",0,"NR","in",1
"17",1628.43509999989,21690.3456999997,21690.3456999997,8,8,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,16,16,NA,NA,NA,NA,0,0,0,NA,16,0,16,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",16,0,16,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,17,17,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",4,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,360036.7144,363517.7355,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,360036.7286,309369.6163,360036.6654,"New experiment",19,"[0]","dist_absent",56,59,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",6,"NR","in",0
"18",1021.85350000038,22712.1992,22712.1992,9,9,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,17,17,NA,NA,NA,NA,0,0,0,NA,17,0,17,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","2","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",17,0,17,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,18,18,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",6,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,363548.1947,366477.7284,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,363548.2091,309369.6163,363548.1445,"New experiment",19,"[0]","dist_present",56,73,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",4,"NR","in",1
"19",1659.07849999983,24371.2776999999,24371.2776999999,9,9,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,18,18,NA,NA,NA,NA,0,0,0,NA,18,0,18,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","3","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",18,0,18,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,19,19,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'hori', 'hori', 'vert', 'vert']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",6,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,366508.1263,370013.7702,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,366508.141,309369.6163,366508.0763,"New experiment",19,"[0]","dist_present",56,74,"yes","yes",1680,NA,NA,NA,NA,"R","NR","lp",NA,NA,NA,NA,NA,NA,"practice",6,"NR","in",1
"20",1806.94050000014,26178.2182,26178.2182,10,10,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,19,19,NA,NA,NA,NA,0,0,0,NA,19,0,19,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","6","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",19,0,19,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,20,20,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'vert', 'hori']","yes",109,"diamond","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,370044.3891,373837.7312,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,370044.4035,309369.6163,370044.3389,"New experiment",19,"[0]","dist_present",56,17,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp","Right",NA,"Right",NA,NA,NA,"practice",6,"R","in",0
"21",1065.88770000008,27244.1059000001,27244.1059000001,10,10,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,20,20,NA,NA,NA,NA,0,0,0,NA,20,0,20,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","2","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",20,0,20,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,21,21,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",6,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,373869.6222,376909.8393,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,373869.6365,309369.6163,373869.5722,"New experiment",19,"[0]","dist_present",56,73,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",0,"NR","in",1
"22",2000.57149999973,29244.6773999998,29244.6773999998,10,10,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,21,21,NA,NA,NA,NA,0,0,0,NA,21,0,21,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",21,0,21,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,22,22,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori']","yes",109,"circles","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,376940.5698,380749.215,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,376940.5844,309369.6163,376940.5209,"New experiment",19,"[0]","dist_present",56,15,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",6,"NR","in",0
"23",2000.9678000001,31245.6451999999,31245.6451999999,10,10,"n",1,"['1', '8', '7', 'space']","n","#000000","no",340302.2326,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,22,22,NA,NA,NA,NA,0,0,0,NA,22,0,22,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","7","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",22,0,22,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",3,23,23,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'hori']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,380779.5835,384584.04,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,380779.5981,309369.6163,380779.5328,"New experiment",19,"[0]","dist_present",56,18,"yes","yes",1680,NA,NA,NA,NA,"R","NR","lp","Right",NA,NA,NA,NA,NA,"practice",0,"NR","in",0
"24",1354.97659999965,32600.6217999996,32600.6217999996,11,11,"n",1,"['1', '8', '7', 'space']","n","#000000","no",386435.2965,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,23,23,NA,NA,NA,NA,0,0,0,NA,23,0,23,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",23,0,23,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",5,24,24,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert']","yes",109,"circles","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",2,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,384614.5091,387709.768,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,384614.5252,309369.6163,384614.3371,"New experiment",19,"[0]","dist_absent",56,39,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,"Left",NA,"Left",NA,NA,"practice",0,"R","in",0
"25",2000.07279999997,34600.6945999995,34600.6945999995,11,11,"n",1,"['1', '8', '7', 'space']","n","#000000","no",389086.7304,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,24,24,NA,NA,NA,NA,0,0,0,NA,24,0,24,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","0","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",24,0,24,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",6,25,25,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori', 'hori']","yes",109,"diamond","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",3,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,387740.3191,391775.6506,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,387740.3333,309369.6163,387740.2697,"New experiment",19,"[0]","dist_present",56,41,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,"Left",NA,NA,NA,NA,"practice",2,"NR","in",1
"26",2000.15210000041,36600.8466999999,36600.8466999999,11,11,"n",1,"['1', '8', '7', 'space']","n","#000000","no",389086.7304,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,25,25,NA,NA,NA,NA,0,0,0,NA,25,0,25,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",25,0,25,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",6,26,26,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert']","yes",109,"circles","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,391806.128,395851.7674,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,391806.1426,309369.6163,391806.0782,"New experiment",19,"[0]","dist_absent",56,19,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",3,"NR","in",0
"27",1705.31909999996,38306.1657999999,38306.1657999999,12,12,"n",1,"['1', '8', '7', 'space']","n","#000000","no",389086.7304,1,"neutral","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,NA,0,0,0,0,26,26,NA,NA,NA,NA,0,0,0,NA,26,0,26,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","7","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",26,0,26,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",6,27,27,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,395884.2179,399293.8166,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,395884.2321,309369.6163,395884.1691,"New experiment",19,"[0]","dist_present",56,18,"yes","yes",1680,NA,NA,NA,NA,"R","NR","lp","Right",NA,NA,NA,NA,NA,"practice",0,"NR","in",0
"28",1795.43620000005,40101.602,40101.602,12,12,"n",1,"['1', '8', '7', 'space']","n","#000000","no",400718.486,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,27,27,NA,NA,NA,NA,0,0,0,NA,27,0,27,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",27,0,27,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",7,28,28,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori']","no",209,"None","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",4,"circle",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,399324.5806,403261.7396,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,399324.595,309369.6163,399324.5333,"New experiment",19,"[0]","dist_absent",56,59,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",0,"R","in",1
"29",2000.07830000005,42101.6803,42101.6803,12,12,"n",1,"['1', '8', '7', 'space']","n","#000000","no",400718.486,1,"neutral","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,NA,0,0,0,0,28,28,NA,NA,NA,NA,0,0,0,NA,28,0,28,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",28,0,28,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",7,29,29,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert']","yes",109,"circles","yes",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",7,"diamond",298524.9365,298535.8097,298535.8508,NA,308700.9528,NA,NA,59896.7462000001,3659.53259999969,NA,59896.7685999996,403292.4432,407189.054,NA,NA,NA,NA,3659.61169999991,309027.5146,NA,NA,403292.4576,309369.6163,403292.3936,"New experiment",19,"[0]","dist_present",56,82,"yes","yes",1680,NA,NA,NA,NA,"NR","NR","lp",NA,NA,NA,NA,NA,NA,"practice",4,"NR","in",0
